,IS Policy,IS Budget,Optimizer,EVD Pre,EVD Post,Theta,Info,NFEV,Duration (s)
79,Uniform,50,L-BFGS-B-2point,395.0415178,188.9667331,"[-0.10847576 -1.          1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.          0.33785514
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","      fun: 234.2256040730233
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 2.40325928e-04,  1.39236450e-04, -2.42164497e+01,  1.22075272e+00,
        2.83622742e-03,  7.21511841e-02,  7.50503540e-02,  2.33062744e-01,
        1.58094025e+00,  3.26246262e-01,  2.09751129e-01,  3.65890503e-01,
        1.42721176e-01,  2.88776398e-01,  1.11040688e+00,  4.88130569e-01,
        1.65218353e-01, -9.91821289e-05,  1.71001434e-01,  9.57134247e-01,
        6.99481964e-02,  9.14421082e-01,  2.09293365e-01,  7.96314240e-01,
        5.35152435e-01])
  message: 'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
     nfev: 1170
      nit: 33
     njev: 45
   status: 0
  success: True
        x: array([-0.10847576, -1.        ,  1.        , -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ,
       -1.        , -1.        ,  0.33785514, -1.        , -1.        ,
       -1.        , -1.        , -1.        , -1.        , -1.        ])",1170,80.390616
80,Uniform,50,CMA-ES,414.7233256,193.579918,"[-1.         -0.99948864  1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.          0.33785799
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=487096, Wed Jun 23 07:53:26 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.686719200205975e+02 1.0e+00 4.64e-01  5e-01  5e-01 0:00.5
    2     26 2.466482530549091e+02 1.1e+00 4.51e-01  4e-01  5e-01 0:01.0
    3     39 2.448380304376545e+02 1.1e+00 4.52e-01  4e-01  5e-01 0:01.4
   10    130 2.448924851472775e+02 1.3e+00 4.66e-01  4e-01  5e-01 0:04.8
   19    247 2.404190050847627e+02 1.5e+00 4.53e-01  4e-01  5e-01 0:09.1
   30    390 2.401235123521199e+02 1.7e+00 3.96e-01  3e-01  4e-01 0:14.6
   43    559 2.402490940292810e+02 1.9e+00 2.61e-01  2e-01  3e-01 0:20.9
   58    754 2.378190713195407e+02 2.4e+00 2.94e-01  2e-01  3e-01 0:28.3
   75    975 2.363898688485916e+02 3.2e+00 2.39e-01  1e-01  3e-01 0:36.5
   94   1222 2.354229075468660e+02 3.7e+00 1.44e-01  6e-02  2e-01 0:45.5
  100   1300 2.351146022117185e+02 3.8e+00 1.31e-01  5e-02  2e-01 0:48.4
  123   1599 2.346759296077796e+02 4.4e+00 7.19e-02  2e-02  9e-02 0:59.7
  148   1924 2.345105420237910e+02 5.0e+00 7.12e-02  2e-02  9e-02 1:12.0
  176   2288 2.343291229599917e+02 7.0e+00 4.29e-02  1e-02  6e-02 1:25.4
  200   2600 2.342796458517328e+02 9.7e+00 3.00e-02  7e-03  4e-02 1:37.0
  232   3016 2.342426170091885e+02 1.2e+01 2.38e-02  4e-03  4e-02 1:52.2
  266   3458 2.342319071872736e+02 1.3e+01 7.73e-03  1e-03  1e-02 2:08.5
  300   3900 2.342309385508332e+02 1.3e+01 2.38e-03  3e-04  3e-03 2:25.1
  338   4394 2.342307700831967e+02 1.7e+01 1.51e-03  2e-04  3e-03 2:43.3
  378   4914 2.342303278698983e+02 4.5e+01 4.15e-03  5e-04  2e-02 3:02.7
  400   5200 2.342295651486958e+02 7.3e+01 5.37e-03  6e-04  4e-02 3:13.2
  444   5772 2.342278093688554e+02 1.1e+02 6.87e-03  7e-04  7e-02 3:34.4
  491   6383 2.342258516446935e+02 1.3e+02 5.16e-03  4e-04  5e-02 3:56.8
  500   6500 2.342257611943371e+02 1.3e+02 3.93e-03  3e-04  4e-02 4:01.1
  551   7163 2.342256415593420e+02 1.1e+02 6.96e-04  5e-05  6e-03 4:25.5
  600   7800 2.342256353289476e+02 1.1e+02 3.77e-04  2e-05  3e-03 4:48.9
  656   8528 2.342256325739097e+02 1.1e+02 3.05e-04  2e-05  2e-03 5:15.3
  700   9100 2.342256251990505e+02 1.3e+02 6.55e-04  4e-05  4e-03 5:36.0
  760   9880 2.342255801296611e+02 2.3e+02 2.17e-03  1e-04  2e-02 6:04.4
  800  10400 2.342254224239811e+02 4.2e+02 3.00e-03  1e-04  5e-02 6:24.2
  862  11206 2.342253922186697e+02 3.9e+02 2.45e-04  1e-05  4e-03 6:54.6
  900  11700 2.342253920917932e+02 3.9e+02 5.77e-05  2e-06  8e-04 7:12.8
  968  12584 2.342253920826889e+02 3.8e+02 8.09e-06  3e-07  1e-04 7:45.2
 1000  13000 2.342253920825644e+02 3.7e+02 2.54e-06  8e-08  3e-05 8:00.4
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1066  13858 2.342253920825580e+02 3.5e+02 1.41e-07  4e-09  1e-06 8:31.4
termination on tolfun=1e-11 (Wed Jun 23 08:02:00 2021)
final/bestever f-value = 2.342254e+02 2.342254e+02
incumbent solution: [-1.         -0.99948868  1.         -1.         -1.         -1.
 -1.         -1.         ...]
std deviations: [1.35912423e-06 9.34445054e-07 4.10213671e-09 1.69049656e-08
 3.56594962e-07 7.20099928e-08 6.29944137e-08 4.12374335e-08 ...]",13858,539.280216
81,Uniform,1,L-BFGS-B-IS,453.7402562,6.904086149,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","      fun: 147.87579415358124
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.37228800e-04, -2.60523495e-01, -2.81397196e+01, -1.74939306e-01,
       -3.41199370e-05, -2.31294492e-01, -6.65393900e-01, -1.80520796e-01,
       -1.46711412e-01, -8.23765763e-03, -5.33574583e-01,  6.68716013e+00,
        8.08495809e+00,  4.64441476e+00, -1.33824462e-01, -3.75131191e-01,
        4.70470212e+00,  7.77355172e+00,  6.27052406e+00, -1.52164559e-01,
       -1.14466913e-02, -3.04926992e-01, -2.91504101e-01, -3.28017867e-01,
       -7.78005903e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 36
      nit: 13
     njev: 36
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1., -1., -1.,
       -1.,  1.,  1., -1., -1., -1.,  1.,  1.,  1.,  1.,  1.,  1.])",36,30.764223
82,Uniform,1,L-BFGS-B-2point,448.611682,3.160899371,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","      fun: 147.87579415358124
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-1.37329102e-04, -2.60522842e-01, -2.81397190e+01, -1.74940109e-01,
       -3.43322754e-05, -2.31294632e-01, -6.69839859e-01, -2.17245102e-01,
       -1.48771286e-01, -8.23783875e-03, -5.38558960e-01,  3.74716187e+00,
        4.02264023e+00,  2.19484711e+00, -1.36667252e-01, -3.79270554e-01,
        2.77060509e+00,  3.75708961e+00,  2.89319611e+00, -1.59118652e-01,
       -1.14479065e-02, -3.06573868e-01, -3.25860977e-01, -3.32143784e-01,
       -7.78007507e-02])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 104
      nit: 3
     njev: 4
   status: 0
  success: True
        x: array([ 1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1., -1., -1.,
       -1.,  1.,  1., -1., -1., -1.,  1.,  1.,  1.,  1.,  1.,  1.])",104,25.010857
83,Uniform,1,CMA-ES,452.7340378,10.18261355,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=551056, Wed Jun 23 08:32:56 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 1.736112947430964e+02 1.0e+00 4.75e-01  5e-01  5e-01 0:00.0
    2     26 1.705359213316835e+02 1.1e+00 4.68e-01  5e-01  5e-01 0:00.0
    3     39 1.685847111992135e+02 1.1e+00 4.71e-01  5e-01  5e-01 0:00.0
  100   1300 1.494465986584569e+02 3.3e+00 1.14e-01  5e-02  1e-01 0:01.4
  200   2600 1.480419428943494e+02 6.9e+00 4.75e-02  1e-02  7e-02 0:02.8
  300   3900 1.479035370787207e+02 1.2e+01 1.12e-02  2e-03  2e-02 0:04.1
  400   5200 1.478931955412206e+02 3.5e+01 1.23e-02  2e-03  4e-02 0:05.5
  500   6500 1.478774628897433e+02 6.4e+01 7.70e-03  7e-04  4e-02 0:06.8
  600   7800 1.478758640584633e+02 6.6e+01 3.89e-04  3e-05  1e-03 0:08.2
  700   9100 1.478758603573590e+02 9.0e+01 4.18e-04  2e-05  2e-03 0:09.6
  800  10400 1.478758378265961e+02 3.6e+02 1.77e-04  9e-06  3e-03 0:11.0
  900  11700 1.478758371852213e+02 3.8e+02 1.78e-04  8e-06  2e-03 0:12.3
 1000  13000 1.478757989448643e+02 1.4e+03 1.20e-03  4e-05  5e-02 0:13.7
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
 1100  14300 1.478757941557706e+02 1.2e+03 3.77e-05  1e-06  1e-03 0:15.1
 1200  15600 1.478757941535817e+02 1.1e+03 4.64e-07  1e-08  1e-05 0:16.4
 1229  15977 1.478757941535813e+02 1.0e+03 2.18e-07  6e-09  6e-06 0:16.9
termination on tolfun=1e-11 (Wed Jun 23 08:33:16 2021)
final/bestever f-value = 1.478758e+02 1.478758e+02
incumbent solution: [1. 1. 1. 1. 1. 1. 1. 1. ...]
std deviations: [2.30303921e-06 5.38680546e-08 5.72704738e-09 6.23934439e-08
 5.51336436e-06 5.48403249e-08 3.32273838e-08 5.76351957e-08 ...]",15977,44.635495
84,Uniform,10,L-BFGS-B-IS,398.9191513,246.187714,"[-1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1.  1. -1. -1.]","      fun: 234.4507324973846
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 2.15362506e-02,  6.26150166e+00, -1.75125219e+01,  1.29922282e+00,
        1.40576351e-03,  2.50100051e+00,  1.14674114e+00, -1.00222502e-01,
        2.06656987e+00,  4.23999107e-01,  2.09282835e+00, -1.57883682e-01,
       -4.76760272e-02, -2.47169856e-01,  1.75905513e+00,  2.43066770e+00,
       -3.35068160e-01, -1.44074612e-01, -4.32691903e-01,  1.44588058e+00,
        1.27937945e+00,  3.40295353e+00, -1.28021139e-01,  1.24810992e+00,
        9.48135987e-01])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 3
      nit: 2
     njev: 3
   status: 0
  success: True
        x: array([-1., -1.,  1., -1., -1., -1., -1.,  1., -1., -1., -1.,  1.,  1.,
        1., -1., -1.,  1.,  1.,  1., -1., -1., -1.,  1., -1., -1.])",3,28.932875
85,Uniform,10,L-BFGS-B-2point,426.3401582,415.4060734,"[-1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1.  1. -1. -1.]","      fun: 234.4507324973846
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 5.28335571e-03,  1.78551674e+00, -2.26310196e+01,  3.77082825e-01,
        4.95910645e-04,  9.07096863e-01,  2.18345642e-01, -1.85483932e-01,
        7.11313248e-01,  1.62843704e-01,  6.83776855e-01, -1.63759232e-01,
       -2.24483490e-01, -2.60213852e-01,  5.67674637e-01,  1.00321198e+00,
       -3.42456818e-01, -3.30347061e-01, -4.39552307e-01,  4.12990570e-01,
        5.98186493e-01,  1.51914406e+00, -2.38311768e-01,  1.94654465e-01,
        2.92945862e-01])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 78
      nit: 2
     njev: 3
   status: 0
  success: True
        x: array([-1., -1.,  1., -1., -1., -1., -1.,  1., -1., -1., -1.,  1.,  1.,
        1., -1., -1.,  1.,  1.,  1., -1., -1., -1.,  1., -1., -1.])",78,24.688424
86,Uniform,10,CMA-ES,421.5503705,344.7396152,"[-1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1.  1. -1. -1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=460998, Wed Jun 23 09:00:16 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.524164156012587e+02 1.0e+00 4.70e-01  5e-01  5e-01 0:00.1
    2     26 2.485160486292066e+02 1.1e+00 4.55e-01  4e-01  5e-01 0:00.2
    3     39 2.446297660867799e+02 1.1e+00 4.57e-01  5e-01  5e-01 0:00.3
   38    494 2.404058320029555e+02 2.0e+00 3.10e-01  2e-01  3e-01 0:03.3
   85   1105 2.361799191911633e+02 3.5e+00 2.08e-01  9e-02  2e-01 0:07.3
  100   1300 2.357354082112753e+02 3.9e+00 1.43e-01  6e-02  2e-01 0:08.6
  171   2223 2.345543741706084e+02 6.7e+00 4.11e-02  1e-02  5e-02 0:14.7
  200   2600 2.344766761688855e+02 8.1e+00 2.69e-02  6e-03  4e-02 0:17.1
  295   3835 2.344527955911492e+02 1.1e+01 1.90e-03  3e-04  3e-03 0:25.2
  300   3900 2.344527613911783e+02 1.1e+01 1.97e-03  3e-04  3e-03 0:25.7
  400   5200 2.344517264216339e+02 4.1e+01 1.02e-03  1e-04  5e-03 0:34.1
  500   6500 2.344517198697021e+02 4.6e+01 6.87e-05  7e-06  3e-04 0:42.6
  600   7800 2.344515648374941e+02 1.6e+02 2.96e-03  2e-04  4e-02 0:51.1
  700   9100 2.344507345633118e+02 3.4e+02 6.25e-04  4e-05  1e-02 0:59.6
  800  10400 2.344507324978148e+02 2.9e+02 9.98e-06  5e-07  1e-04 1:08.1
  900  11700 2.344507324973846e+02 2.7e+02 1.31e-07  6e-09  1e-06 1:16.6
  910  11830 2.344507324973846e+02 2.7e+02 9.18e-08  4e-09  1e-06 1:17.5
termination on tolfun=1e-11 (Wed Jun 23 09:01:36 2021)
final/bestever f-value = 2.344507e+02 2.344507e+02
incumbent solution: [-1. -1.  1. -1. -1. -1. -1.  1. ...]
std deviations: [2.25954415e-07 1.28032466e-08 3.79545532e-09 3.05588049e-08
 9.55264724e-07 1.75905965e-08 3.76880032e-08 3.88239078e-08 ...]",11830,104.086085
87,Uniform,50,L-BFGS-B-IS,414.5652789,4.817177453,"[ 2.07370959e-05  1.05026755e-01  1.00000000e+00 -1.00000000e+00
 -9.10763899e-02  2.85573866e-01 -4.86187472e-01 -1.00000000e+00
 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -8.48863767e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00 -6.64600485e-01 -1.00000000e+00 -1.00000000e+00
 -1.06110532e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00
 -1.00000000e+00]","      fun: 231.70910438223333
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([ 6.55825983e-05,  8.70486934e-02, -1.73061361e+01,  5.64539435e+00,
        5.34687045e-02, -4.73500673e-02,  3.78089844e-01,  1.34110783e-01,
        2.55702712e+00,  1.59970026e+00,  5.23205298e-01,  1.71964656e+00,
        4.32359360e-01,  1.93426432e+00,  2.54563298e+00,  5.29585172e-01,
        1.46118533e+00,  2.12986713e-01,  1.88955599e+00,  2.52401708e+00,
        6.67398242e-02,  8.92165120e-01,  4.68748051e-01,  1.86025776e+00,
        2.54698212e+00])
  message: 'ABNORMAL_TERMINATION_IN_LNSRCH'
     nfev: 48
      nit: 6
     njev: 48
   status: 2
  success: False
        x: array([ 2.07370959e-05,  1.05026755e-01,  1.00000000e+00, -1.00000000e+00,
       -9.10763899e-02,  2.85573866e-01, -4.86187472e-01, -1.00000000e+00,
       -1.00000000e+00, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -8.48863767e-01, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00, -6.64600485e-01, -1.00000000e+00, -1.00000000e+00,
       -1.06110532e-01, -1.00000000e+00, -1.00000000e+00, -1.00000000e+00,
       -1.00000000e+00])",48,317.486668
88,Uniform,50,L-BFGS-B-2point,500.3186953,212.2267438,"[ 1.  1.  1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1.
 -1. -1. -1. -1. -1. -1. -1.]","      fun: 231.08930046848116
 hess_inv: <25x25 LbfgsInvHessProduct with dtype=float64>
      jac: array([-4.19616699e-05, -9.94358063e-02, -2.39899635e+01,  1.23819923e+00,
        1.18179321e-02, -1.42086029e-01, -9.58786011e-02,  1.06191635e-01,
        9.65955734e-01,  4.45810318e-01,  9.39388275e-02,  9.25136566e-01,
        1.08856201e-01,  1.27960014e+00,  8.47093582e-01,  1.44966125e-01,
        8.22818756e-01, -8.66546631e-02,  9.11102295e-01,  8.33293915e-01,
        2.88696289e-02,  3.80517960e-01,  3.11553955e-01,  5.59091568e-01,
        6.50941849e-01])
  message: 'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
     nfev: 1040
      nit: 16
     njev: 40
   status: 0
  success: True
        x: array([ 1.,  1.,  1., -1., -1.,  1.,  1., -1., -1., -1., -1., -1., -1.,
       -1., -1., -1., -1.,  1., -1., -1., -1., -1., -1., -1., -1.])",1040,59.497947
89,Uniform,50,CMA-ES,473.3609143,304.6825379,"[ 1.  1.  1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1.
 -1. -1. -1. -1. -1. -1. -1.]","(6_w,13)-aCMA-ES (mu_w=4.0,w_1=38%) in dimension 25 (seed=443729, Wed Jun 23 09:33:45 2021)
Iterat #Fevals   function value  axis ratio  sigma  min&max std  t[m:s]
    1     13 2.518710199648535e+02 1.0e+00 4.61e-01  5e-01  5e-01 0:00.5
    2     26 2.488625543276744e+02 1.1e+00 4.38e-01  4e-01  4e-01 0:00.9
    3     39 2.433828876106915e+02 1.1e+00 4.20e-01  4e-01  4e-01 0:01.4
   10    130 2.392156895951518e+02 1.3e+00 3.80e-01  4e-01  4e-01 0:04.6
   18    234 2.365977188343590e+02 1.5e+00 3.72e-01  3e-01  4e-01 0:08.6
   29    377 2.357007783985886e+02 1.8e+00 3.41e-01  3e-01  4e-01 0:13.8
   42    546 2.337172357904069e+02 2.0e+00 2.84e-01  2e-01  3e-01 0:20.2
   57    741 2.327670704672833e+02 2.3e+00 2.27e-01  1e-01  2e-01 0:27.4
   75    975 2.319445820551940e+02 2.7e+00 1.44e-01  7e-02  2e-01 0:35.5
   95   1235 2.315942911568207e+02 3.2e+00 8.87e-02  4e-02  1e-01 0:44.5
  100   1300 2.315322625776453e+02 3.3e+00 9.39e-02  4e-02  1e-01 0:46.8
  125   1625 2.313155453687768e+02 3.9e+00 4.07e-02  1e-02  5e-02 0:58.1
  152   1976 2.312037202225572e+02 5.3e+00 4.55e-02  1e-02  6e-02 1:10.5
  181   2353 2.311223213295409e+02 7.4e+00 3.22e-02  8e-03  4e-02 1:23.7
  200   2600 2.311104222749451e+02 8.1e+00 2.13e-02  5e-03  3e-02 1:32.1
  233   3029 2.310975575055629e+02 9.2e+00 1.18e-02  2e-03  2e-02 1:47.1
  268   3484 2.310914205913969e+02 1.2e+01 1.08e-02  2e-03  2e-02 2:03.2
  300   3900 2.310894803755044e+02 1.3e+01 3.39e-03  5e-04  7e-03 2:18.0
  339   4407 2.310893783825929e+02 1.4e+01 1.12e-03  1e-04  2e-03 2:36.2
  381   4953 2.310893492363446e+02 1.7e+01 5.98e-04  7e-05  1e-03 2:55.5
  400   5200 2.310893442387535e+02 1.8e+01 4.06e-04  4e-05  7e-04 3:04.0
  446   5798 2.310893397206975e+02 2.5e+01 1.80e-04  2e-05  4e-04 3:25.4
  493   6409 2.310893393661822e+02 2.7e+01 4.68e-05  4e-06  1e-04 3:47.7
  500   6500 2.310893393649005e+02 2.8e+01 3.81e-05  3e-06  9e-05 3:51.3
  550   7150 2.310893392250880e+02 4.4e+01 7.61e-05  5e-06  2e-04 4:15.4
  600   7800 2.310893380951316e+02 1.5e+02 2.55e-04  2e-05  2e-03 4:39.3
  656   8528 2.310893160989671e+02 7.0e+02 2.15e-03  1e-04  8e-02 5:05.7
  700   9100 2.310893007739885e+02 7.9e+02 3.35e-04  2e-05  1e-02 5:25.5
  760   9880 2.310893004698961e+02 8.0e+02 2.60e-05  1e-06  9e-04 5:53.5
  800  10400 2.310893004685227e+02 8.3e+02 4.14e-06  2e-07  1e-04 6:12.1
  866  11258 2.310893004684813e+02 8.3e+02 2.83e-07  1e-08  8e-06 6:42.2
  886  11518 2.310893004684812e+02 8.3e+02 1.34e-07  5e-09  4e-06 6:51.0
termination on tolfun=1e-11 (Wed Jun 23 09:40:38 2021)
final/bestever f-value = 2.310893e+02 2.310893e+02
incumbent solution: [ 1.  1.  1. -1. -1.  1.  1. -1. ...]
std deviations: [3.76134299e-06 6.61987976e-08 4.81480988e-09 2.13029769e-08
 2.09193467e-07 5.46592416e-08 6.92121175e-08 6.76937907e-08 ...]",11518,437.846334
